rn	auc	thresh	direction	Group	alpha
TES	64.6358801823312	-0.591167450680078	less	10	0
NETO1	66.2112003472976	-0.0499730338051543	less	10	0
TSPAN2	71.8569568048622	-0.208148433009483	less	10	0
MYH9	74.2478836553071	0.521710252708915	greater	10	0
ITGA4	59.3298241805948	-0.403724562129353	less	10	0
CLU	65.7580855220317	-0.250623980479477	less	10	0
SPRY1	75.5041241588886	-0.486436220855667	less	10	0
GBP2	55.3353592359453	-0.301563949751126	less	10	0
PDE3A	74.1127631864554	-0.429230914122925	less	10	0
SNCA	72.6058172346429	-0.746136184380898	less	10	0
MDK	72.1380507922726	-0.242867674409363	less	10	0
TMEM119	77.5803125678316	-0.342581257428849	less	10	0
MMP11	74.2185804210983	-0.213676325154689	less	10	0
SNED1	76.4244627740395	-0.161323359832603	less	10	0
ARHGAP28	76.224224006946	-0.165633836377804	less	10	0
ACTA2	69.1925423799409	-1.35580418605156	less	1	0
MYLK	50.1025657045275	-1.24730361518766	less	1	0
S100B	70.1989358157357	-1.28566293137422	less	1	0
CRYAB	76.733464534133	-1.64089667405825	less	1	0
CCL5	61.0984422508226	-1.00921663463783	less	1	0
ACTG2	72.3343329584739	-1.00016515451645	less	1	0
TAGLN	65.3744429172393	-0.890754626545694	less	1	0
A2M	74.1026802449081	-1.38921826119384	less	1	0
IFIT2	76.1214544545795	-0.655230892277985	less	1	0
IFIT3	68.3407784580782	-1.17159717371569	less	1	0
PRND	72.2632658586363	-0.686353669411041	less	1	0
TFPI2	89.5684951476527	3.18620295633633	greater	1	0
MMP1	73.8467866216835	-0.854103092532807	less	1	0
OASL	72.2692531967179	-0.403619583215908	less	1	0
IGFBP6	59.7031321587734	-0.489544953256536	greater	1	0
SERPINE1	82.9176038152356	-0.352997658823311	greater	1	0
IFIT1	71.3000853846474	-0.907949178221043	less	1	0
PMEL	79.4717605897788	-4.12790463865666	less	1	0
CPA4	77.1567433045935	-0.868175553760789	greater	1	0
SCRG1	73.4987400558124	-0.495864414964737	less	1	0
HMOX1	58.6493606564205	-1.01872522065761	less	1	0
ISG15	51.9378149860469	-1.13948502742998	less	1	0
VGF	76.6160606439247	-0.773939236653164	greater	1	0
RSAD2	80.3748073639051	-0.310103720902891	less	1	0
PMAIP1	61.5336956974469	-0.380702333774828	greater	1	0
SRGN	53.621818901246	-0.689109896501792	greater	1	0
IGFBP2	58.2409200716398	-0.489955449629864	less	1	0
CCL18	80.1905014786121	-0.423630380490366	less	1	0
UBE2C	73.0437023616133	-0.497369288160447	greater	1	0
SOST	81.3759944187596	-0.0936997516496179	less	1	0
IGFBP5	63.3460369028281	-1.06753396786923	less	1	0
PTX3	76.1701341163723	-0.0703338732744324	greater	1	0
CITED1	77.3683826898246	-2.87160856021736	less	1	0
DKK1	82.498750468574	1.5345863692756	greater	1	0
IFI27	66.4511224957308	-1.06469164198502	less	1	0
TDO2	63.0258444749886	-0.863474223044889	less	1	0
CCL2	51.0706922404098	-1.18915263998755	less	1	0
CTSK	83.0933191719771	-1.9044437628052	less	1	0
COL1A1	55.5026240159937	0.893354478849499	greater	1	0
IGFBP3	56.7557999083682	-0.441754644721997	greater	1	0
IL11	57.5036965304681	-0.0329561579188381	greater	1	0
VCAM1	75.6354387937856	-0.615540466093662	less	1	0
MGP	80.7540922154191	-0.15332332652178	less	1	0
KRT34	50.7447727935358	-0.694592043163846	less	1	0
APOE	84.759881711025	-1.66818035316935	less	1	0
CENPF	68.5066016910317	-0.441113702731826	greater	1	0
ASPM	51.785528343538	0.0121573649523316	greater	1	0
LUM	73.1181536090632	-0.771995746219302	less	1	0
IGFN1	52.9710212836853	-0.889380908966636	less	1	0
SCG5	55.654390020409	-1.04692925662043	less	1	0
IGFBP7	62.5369653046773	2.06928796449142	greater	1	0
TIMP3	65.5722853929774	-0.338856609704895	greater	1	0
FN1	57.498750468574	0.146384907140662	greater	1	0
NEAT1	80.3318547211461	-2.09583500943488	less	1	0
KRT18	57.4019117830812	-0.308453767794659	greater	1	0
ANKRD1	54.6966762464076	-0.545452010914494	less	1	0
SCG2	63.6537340164105	-1.34498733052664	less	1	0
PLN	69.1909804656587	-0.866319848399118	less	1	0
TMEM158	60.9438127368901	-0.640792290126794	greater	1	0
TM4SF1	70.8757653379977	0.144552016491917	greater	1	0
PSG1	70.3387271439876	-0.263354292599768	less	1	0
SFRP4	72.541546919905	-0.511360815794284	less	1	0
MKI67	69.6225894456241	-0.332948378100103	greater	1	0
TOP2A	65.5920696405517	-0.367446502270414	greater	1	0
MT2A	70.6175288433501	-0.787004843737238	greater	1	0
INHBA	62.2232808530134	-1.08220235871923	less	1	0
PRNP	68.0822816443829	-0.353467001063699	greater	1	0
MLANA	78.8829189054104	-2.86217740562609	less	1	0
MYOCD	67.0425673705694	-0.718876240273235	less	1	0
CTGF	56.8055208463493	-1.47045906676575	less	1	0
SEPP1	82.3688512641092	-0.365126922140039	less	1	0
HERC5	63.550647673789	-0.539556854756948	less	1	0
EREG	62.0249177391812	-0.884256845685796	less	1	0
CCL26	65.7943375400891	-0.373756550685044	less	1	0
CXCL12	54.0164625765335	-0.645447439332915	greater	1	0
C12orf75	76.3031571494022	0.36727726738509	greater	1	0
KCNMA1	58.0303219625974	-0.427585608271776	less	1	0
KIAA1199	65.5800949643879	-0.570050258923902	greater	1	0
SERPINE2	74.7391603148815	-0.515450108018952	greater	1	0
CCNB1	51.0048315215129	-0.263411431108485	greater	1	0
SFRP1	55.4635761589401	1.21043486618919	greater	1	0
GADD45A	68.6237452621931	0.280298473352861	greater	1	0
PHACTR1	79.3072389520595	-2.07458311121355	less	1	0
KRTAP1-5	53.7478133200051	0.0200029124882504	greater	1	0
CD36	58.9609625557083	-0.724527367679682	less	1	0
SOD2	60.1612936815361	-0.727717275689942	less	1	0
CALD1	66.0085801157899	-0.535752383053717	less	1	0
UBE2S	81.1195801574408	0.168236857865235	greater	1	0
PTTG1	64.5284060144105	-0.536446910135237	greater	1	0
HIST1H1C	60.7923070515217	-0.356030875376562	greater	1	0
FBXO32	76.4158752967636	-1.2217847301697	less	1	0
PLIN2	61.3790661835145	-0.40712066599771	less	1	0
GLRX	50.2915573326669	-0.934430417103644	less	1	0
AURKA	50.204610770961	-0.188110349569523	greater	1	0
THBS1	59.9626702486562	0.945881994850653	greater	1	0
COL6A1	50.4511329084927	0.477829609625966	greater	1	0
BIRC5	74.4751968011988	-0.579858941169265	greater	1	0
ITGA5	59.8213170061219	-0.284707563684637	greater	1	0
ID1	53.9617955766591	-0.64053737215893	greater	1	0
SPP1	62.2818526385939	-0.847570298436102	less	1	0
CXCL1	66.0413803157149	-0.687102358520102	less	1	0
IER3	59.2272689408134	0.509513860346134	greater	1	0
BIRC3	50.8595734932734	0.141933133595884	greater	1	0
PLP1	78.7345370486067	-1.46318472594655	less	1	0
RRM2	74.8672372860166	-0.525099948926202	greater	1	0
FGF7	63.8229413969761	-1.12847670519079	less	1	0
COL3A1	76.2500520638093	-0.427952902023287	less	1	0
CCND1	70.9556832854343	-0.101877200259654	greater	1	0
EDN1	69.6345641217876	-0.392828645383339	less	1	0
ADAMTS6	64.6468511808072	-0.364479631977744	less	1	0
CTHRC1	57.7325169728015	0.919767397362665	greater	1	0
KRTAP2-3	55.3958932067141	-0.387707051831204	less	1	0
TPX2	69.2846953225864	-0.363837338873223	greater	1	0
HIST1H4C	77.7929630555202	0.118374078900544	greater	1	0
ADM	65.6665208879998	0.0184568234780111	greater	1	0
FST	62.2724811529013	-0.275628932916874	greater	1	0
BGN	53.1579303594485	-0.937568372286282	less	1	0
RGS2	73.1618872089633	-0.993541578015395	less	1	0
BMP2	80.167593402474	-0.361699028239143	less	1	0
NRG1	69.4471344079292	-0.28482426505272	greater	1	0
CD9	59.1062205839477	-0.450697445705219	less	1	0
NNMT	61.8898121537757	-0.930908041956415	less	1	0
CTSD	65.5098088216918	-0.916755622901881	less	1	0
MIR143HG	79.5995772418675	-0.379112834556182	less	1	0
COL1A2	68.1897934108043	-0.344189702026963	less	1	0
AP1S2	76.5340601441125	-1.80676055287304	less	1	0
G0S2	80.7569557249363	-0.256509181156498	less	1	0
ID2	63.4980632262901	-1.34276253716089	less	1	0
LMOD1	82.1418530551042	-0.369073265621896	less	1	0
HSPA5	68.6773709858799	0.546422313476191	greater	1	0
LXN	61.8905931109167	-0.762401901591711	less	1	0
ID4	78.4916593777333	-1.78461251818843	less	1	0
HAS2	67.3666645841143	-0.486975104940085	less	1	0
FHL2	71.6299096172268	0.607218196776768	greater	1	0
APCDD1	52.6581177891629	-0.341264534401794	greater	1	0
CENPA	55.0233766504228	-0.577630704599454	less	1	0
TMSB4X	67.6517139406052	1.273265611356	greater	1	0
IFIH1	73.3032404514973	-0.458193448337964	less	1	0
COLEC10	80.9246011912199	-0.141056613049996	less	1	0
PRSS23	68.6940314048895	-0.0112297767657217	greater	1	0
HMMR	50.6302324128452	-0.548732177942738	less	1	0
RND3	57.9579532675243	0.455582109922869	greater	1	0
TFAP2A	68.2009871298263	-1.78173874241124	less	1	0
WISP2	53.5117039443542	-0.954793027212541	less	1	0
SPARC	57.9048481819318	-0.391671977470302	less	1	0
FTL	63.3392686076054	-0.45897141076317	less	1	0
AQP1	69.6543483693615	-0.380585900388706	less	1	0
SPOCK1	54.1994668665912	-0.488585604045855	greater	1	0
KPNA2	66.6414157191048	-0.272691533565446	greater	1	0
CDC20	64.609104918989	-0.0716261443173273	greater	1	0
CSRP2	54.5631325752838	-0.229278920169102	greater	1	0
KIAA0101	80.7832479486853	-0.402126148862879	greater	1	0
F3	66.2517181057103	-0.396341290160644	less	1	0
CLEC2B	61.5592069640551	-0.906381557970827	less	1	0
TSLP	59.8850951726436	-0.714565407779965	less	1	0
COL15A1	57.4865154733638	-0.198857615827134	greater	1	0
GPM6B	80.1717585072264	-1.8095570344097	less	1	0
PDLIM1	77.9392623599483	-0.241854931539816	less	1	0
CAV1	63.9551834728641	1.40348625389343	greater	1	0
SLC7A11	54.6633554083885	-0.863205937372363	less	1	0
C11orf96	81.8773689033278	-0.452141151192679	less	1	0
EFEMP1	79.9879732600274	-0.137969994572222	less	1	0
FOSL1	82.1113957266021	0.193805622835365	greater	1	0
GTSE1	57.2662855595823	-0.204290253087666	greater	1	0
MAP1B	55.9154900245737	-0.262516576287079	greater	1	0
CDKN3	60.2932754383777	-0.398047687532115	greater	1	0
PEG10	67.0904660752213	0.448097926309188	greater	1	0
ANXA1	65.4330147028193	-0.129825801660452	greater	1	0
CYTL1	59.6531509017447	-0.203498492709543	greater	1	0
HPGD	82.6000145778666	-0.439214996767566	less	1	0
STMN1	74.7974717814149	-0.109717593447924	greater	1	0
SYNPO2	74.8149131575659	-0.436485763857071	less	1	0
CENPE	57.6611895539173	-0.485113582166182	less	1	0
CDK1	64.4529134907747	-0.118288498958695	greater	1	0
IL6ST	65.7550293639881	0.221264220648204	greater	1	0
AKAP3	77.5303011370735	-0.226313269454837	less	1	0
HLA-B	50.7387854554538	-0.432888995805629	greater	1	0
ID3	52.0731808904994	-1.15989398727258	less	1	0
MGST1	81.0310716814527	-0.256844545146905	less	1	0
FOSB	54.8224103461202	-0.963880142977467	less	1	0
OMG	80.6564725727851	-0.155244106602217	less	1	0
C10orf10	69.5028426839935	-0.719974289162538	less	1	0
CXCL3	68.6536819526011	-0.404763744068275	less	1	0
COL6A3	69.8743179640968	-0.315732692417134	less	1	0
GAPDH	70.2835395060184	0.525126393250224	greater	1	0
CKS2	67.4226331792238	-0.285770832731105	greater	1	0
COL6A2	55.7028093631551	1.03402119749668	greater	1	0
GLIPR1	55.5900912157944	-0.288186348701313	greater	1	0
FAM211A	58.4405847807072	-0.829931941891247	less	1	0
PSAP	81.1560248240243	-0.904499511624155	less	1	0
PLK1	61.5771689782998	-0.487936402079858	less	1	0
CRTAC1	81.2900891332416	-0.604708447961892	less	1	0
FGF5	54.3996522137535	-0.149207264737248	greater	1	0
CLDN11	66.9428651755592	-0.708512848637766	less	1	0
LAMP5	75.3501291182472	-0.345880059577782	less	1	0
TPM1	75.9139801741012	1.56719818718871	greater	1	0
IFI6	69.1415198467241	-0.61171010528136	less	1	0
TUBA1C	75.5570827606311	0.214375180259771	greater	1	0
NEK2	75.1897725852805	-0.362978627214862	less	1	0
STC1	51.0995876546295	-0.67391621023043	less	1	0
B2M	66.5011037527593	-0.0711804500966279	less	1	0
AC131025.8	79.009433962264	-0.337142529559444	less	1	0
ITGB8	66.5310404431671	-0.83580294500865	less	1	0
PMP22	77.4282560706401	-1.46142034466761	less	1	0
PLAT	50.2452205422969	-0.30502184982081	greater	1	0
TMEM47	57.0062268316048	-0.508562882452105	less	1	0
FAM83D	56.4624203423716	-0.443059546277216	less	1	0
NUSAP1	58.5585093090097	0.100245319180233	greater	1	0
ARL4C	54.6847015702445	-0.18959335974583	less	1	0
PCOLCE	53.8847411387397	-0.242957741786447	greater	1	0
LGALS3	74.3039068682577	-1.05772337548334	less	1	0
NOV	63.3215669124078	-0.803509979357203	less	1	0
TGFBR1	59.3938731309085	-0.14250076421039	greater	1	0
ZFP36L2	50.0528447665457	-0.0558862046415514	greater	1	0
TIMP1	51.0949019117829	-0.414898718465198	greater	1	0
JAG1	54.6732475321753	-0.266537825314723	greater	1	0
BST2	52.231715190137	-0.72089209732975	less	1	0
CSTB	66.3365821150402	-0.95892050579088	less	1	0
CXCL14	80.1426027739597	-0.216101139273639	less	1	0
LMO7	70.6094589528922	-0.252454786243826	greater	1	0
PRELP	63.2900683077179	-0.838576309121342	less	1	0
COL14A1	56.5610812611937	-0.767296341277146	less	1	0
TXNIP	75.2296013994751	-1.32282874364924	less	1	0
ZC3HAV1	51.3812528635096	-0.403718679934204	greater	1	0
SERINC2	72.6464554958557	-0.56103359621428	less	1	0
COL12A1	58.1292432004665	-0.537374281544593	less	1	0
TK1	83.0810841767666	-0.10464519405828	greater	1	0
CEBPD	76.7397121912616	-1.1347863979113	less	1	0
BASP1	71.2175642467407	1.09444592710593	greater	1	0
TUBA1B	74.3887708775873	0.628601447066986	greater	1	0
MBP	77.1723624474154	-1.26711637983131	less	1	0
MFAP4	80.2519367737098	-0.203078697439954	less	1	0
DDIT4	58.4171560664751	-0.938302661971174	less	1	0
TNC	67.3802011745587	-0.25883992651046	greater	1	0
ANLN	71.2511454038063	-0.135559361317743	greater	1	0
IL7R	70.6865133908118	0.213470926836942	greater	1	0
NLRP1	57.0718272314545	-0.302711527922375	greater	1	0
SORBS2	72.4249239868382	-1.3236889000431	less	1	0
DEPDC1	51.614238410596	-0.523202742251789	less	1	0
CCNB2	55.4029218209838	-0.493070188856367	less	1	0
ITGA2	50.3800658086552	-0.272032025581782	greater	1	0
PTGR1	58.9331084176759	-0.187386116251274	greater	1	0
S100A6	61.3988504310882	0.290438945683587	greater	1	0
PRC1	59.5073722354124	-0.104502425702014	greater	1	0
USP53	57.6203194635345	-0.687874950607146	less	1	0
PHLDA2	76.9185513765668	0.45127849280032	greater	1	0
LDHA	71.5054771127491	0.057564044046761	greater	1	0
COL4A2	54.4675954850265	-0.531098706855755	less	1	0
HSP90B1	66.5224499146149	0.264651212674778	greater	1	0
LOXL2	75.5536986130198	0.212166149976838	greater	1	0
NQO1	51.0420571452372	-0.465312751725675	less	1	0
TXN	63.9655962347451	-0.0201346410983506	greater	1	0
LGALS1	59.1504748219416	0.0427795585682206	greater	1	0
VGLL3	55.3534612020492	-0.65354032010624	less	1	0
RCAN1	50.9048690074553	-0.208316739453664	greater	1	0
TXNRD1	57.8480986296802	-0.0629938866402783	greater	1	0
SAT1	68.0770752634428	-0.844735294036888	less	1	0
MMP2	66.1442063392894	0.202874846520053	less	1	0
CAPG	55.6757361822645	-0.272852488579384	greater	1	0
AEBP1	78.3195884876504	-1.33509472841402	less	1	0
FABP5	73.35634553709	0.097994975216964	greater	1	0
TUBA1A	65.7448769211545	-0.841090021972073	less	1	0
MIR145	79.3889791328251	-0.323365006738921	less	1	0
HMGB2	68.4206964055139	-0.303865476510832	greater	1	0
NUPR1	75.8028239410221	-1.08812251889761	less	1	0
CTSL	51.7837061102081	-0.415260054462582	greater	1	0
ADAMTS1	59.1106460077472	-0.254843810655897	greater	1	0
CALR	75.0057270190343	1.02917043752329	greater	1	0
GPNMB	79.3582614852763	-1.31792804513907	less	1	0
KYNU	70.787517181057	-0.306794299652328	less	1	0
CLSPN	75.8348431838051	-0.31534762859305	greater	1	0
DCN	76.679318172352	-0.402672893254662	less	1	0
FOXD1	75.5680161606059	0.627686077296565	greater	1	0
RP5-839B4.8	75.9949393977258	-0.405435066071447	less	1	0
RAMP1	58.3606668332709	-0.939228862181973	less	1	0
IL6	57.588560539798	-0.125361922321292	greater	1	0
GNG11	75.5930067891203	0.520874395021222	greater	1	0
KIF2C	52.8202965554584	-0.433281678238677	less	1	0
IFI44L	65.0584155941522	-0.639118752916939	less	1	0
SCD	55.7205110583531	-0.568626517606226	less	1	0
DSTN	51.5478570536049	0.386084879807565	less	1	0
CDA	59.9512162105884	-0.0212432412473903	greater	1	0
MFSD12	64.9740722229163	-0.855514446662121	less	1	0
C1R	61.6401661876796	0.60964453766028	less	1	0
HTRA1	78.9068682577366	-0.674123876423166	less	1	0
COL4A1	61.6812965971094	-0.399231698846943	less	1	0
VMP1	70.9296513807322	-0.421506418176431	less	1	0
H2AFX	73.6702903078003	-0.18065817270449	greater	1	0
CADM1	53.7756674580366	-0.145853975250738	less	1	0
NUF2	50.3868341038778	0.277410898015436	greater	1	0
UBE2T	74.7034966054387	-0.258091987688979	greater	1	0
MAD2L1	76.0415365071423	0.101361678404987	greater	1	0
DUSP1	58.1365321337832	-0.672942173222041	less	1	0
SQSTM1	64.7491565662876	-0.636371497900152	less	1	0
NTRK2	69.4682202507393	-0.550091740482473	less	1	0
SGOL2	58.9307655462541	-0.111970418467366	greater	1	0
AURKB	62.8222749802163	0.220417164870434	greater	1	0
JUN	64.9714690324461	-0.8536049517772	less	1	0
SOX4	82.2701903452871	-1.25789099699875	less	1	0
BAALC	53.9479986671665	-0.196501488890394	less	1	0
BTG1	72.8961014619518	-1.08778399401693	less	1	0
HIST1H2AC	76.9300054146361	-0.837806239018172	less	1	0
CDC25B	55.8394768628426	-0.147805229769394	greater	1	0
HSD17B6	76.3161731017534	-0.379307595219257	less	1	0
MYBL2	68.9884522470739	0.0241247017469901	greater	1	0
SMURF2	74.1133533258356	-0.106731507536325	greater	1	0
TUBB4B	74.3419134491227	0.314748426336545	greater	1	0
TNFRSF11B	81.619653046774	-0.19450081315235	less	1	0
GDF6	55.7559144487484	-0.409805737630108	less	1	0
FTH1	66.0080594776958	-0.189623992174096	less	1	0
COTL1	79.8497438460576	0.729843695588992	greater	1	0
ATP2B1	74.9390853429959	0.405737152282827	greater	1	0
GCLM	56.9518201507768	-0.837001031241652	less	1	0
CDC42EP3	69.8456828689239	0.324022864464503	greater	1	0
DDIT3	64.7033404140114	-0.584596111940613	less	1	0
SAMD9	63.225248865009	-0.696884629992015	less	1	0
SLC12A8	54.4537985755342	-0.469984321333126	less	1	0
TRIB3	50.509184055979	-0.860844952659619	less	1	0
AXL	77.1236827856216	0.0368204432433111	greater	1	0
PCNA	68.6773709858801	0.43642957291672	greater	1	0
HJURP	54.3475884043484	-0.401766299007062	less	1	0
LIF	55.3755883210463	-0.435917192535258	less	1	0
ERRFI1	66.5240118288967	-0.224878093508059	greater	1	0
GDF15	61.4303490357782	-0.841195081007696	less	1	0
ATAD2	71.5406201840968	-0.211204377982355	greater	1	0
HHEX	56.6344912324545	-0.621832615957052	less	1	0
HMGB3	53.9071285767843	-0.248060924705602	greater	1	0
FOXF2	75.9694281311174	-0.409858054479361	less	1	0
CCNA2	57.4761027114836	0.257603751653685	greater	1	0
PCSK2	77.0245012287058	-0.38143562062156	less	1	0
PHLDA1	74.1524011828893	0.666511355133692	greater	1	0
ZWINT	77.7208546794944	-0.236419524027168	greater	1	0
KCNE4	66.5435357574243	-0.716438694944446	less	1	0
JUNB	52.4600149943771	0.414672847002969	less	1	0
PRR11	56.8130700987135	-0.0546482539476669	greater	1	0
HN1	76.0496063976006	0.0885042956435557	greater	1	0
TYMS	67.4632429505602	0.0475671690322263	greater	1	0
COL5A2	52.275709109084	-0.286738688776992	greater	1	0
RPL22L1	54.5764088466822	-0.0871373904352385	greater	1	0
FOS	63.4610979216127	-0.679174578237257	less	1	0
DAB2	57.7101295347578	-0.211839263044883	less	1	0
CEP55	60.2240305718695	-0.0254543459215663	greater	1	0
OSR2	77.4821421133741	-0.502487317896264	less	1	0
CKS1B	74.7766462576528	0.18863327424639	greater	1	0
TGM2	57.1806405931109	-0.535763060525516	less	1	0
ASPH	60.066797867466	0.00545951805414563	greater	1	0
C1S	68.7125140572285	-0.389904183233358	less	1	0
BDNF	59.1335540838847	-0.321670630129371	greater	1	0
MFGE8	51.2495314257154	-0.636136640293414	less	1	0
LINC00968	68.5373193385814	-0.595960626584209	less	1	0
GBP1	61.2259985838644	-0.537683578754596	less	1	0
SDC2	53.6145299679287	0.11906589582368	less	1	0
CBLN2	80.9121058769627	-0.0763006418971481	less	1	0
DDX58	77.1762672331208	-0.373734683601268	less	1	0
ABI3BP	56.6896788704239	-0.162765011998474	greater	1	0
ENPP2	60.2003415385897	-0.543471807104951	less	1	0
AKR1C3	81.9742075888208	-0.28648287071475	less	1	0
BIRC7	61.6487567162314	-0.184042113628723	less	1	0
VCL	57.2176058977879	0.393464422041611	greater	1	0
IL7	74.3679453538256	-0.508445593124139	less	1	0
